run,island,frame,N,captures,escapes
cand_frozen,31,3,1,0,0
cand_frozen,31,4,1,0,0
cand_frozen,31,5,1,0,0
cand_frozen,31,6,1,0,0
cand_frozen,31,7,1,0,0
cand_frozen,31,8,1,0,0
cand_frozen,31,9,1,0,0
cand_frozen,31,10,1,0,0
cand_frozen,31,11,1,0,0
cand_frozen,31,12,1,0,0
cand_frozen,32,1,1,0,0
cand_frozen,32,2,1,0,0
cand_frozen,32,3,1,0,0
cand_frozen,32,4,1,0,0
cand_frozen,32,5,1,0,0
cand_frozen,32,6,1,0,0
cand_frozen,32,7,1,0,0
cand_frozen,32,8,1,0,0
cand_frozen,32,9,1,0,0
cand_frozen,32,10,1,0,0
cand_frozen,32,11,1,0,0
cand_frozen,32,12,1,0,0
cand_frozen,33,1,1,0,0
cand_frozen,33,2,4,3,0
cand_frozen,33,3,4,0,0
cand_frozen,33,4,4,0,0
cand_frozen,33,5,4,0,0
cand_frozen,33,6,4,0,0
cand_frozen,33,7,4,0,0
cand_frozen,33,8,4,0,0
cand_frozen,33,9,4,0,0
cand_frozen,33,10,4,0,0
cand_frozen,33,11,4,0,0
cand_frozen,33,12,4,0,0
cand_frozen,34,1,1,0,0
cand_frozen,34,2,1,0,0
cand_frozen,34,3,1,0,0
cand_frozen,34,4,1,0,0
cand_frozen,34,5,1,0,0
cand_frozen,34,6,1,0,0
cand_frozen,34,7,1,0,0
cand_frozen,34,8,1,0,0
cand_frozen,34,9,1,0,0
cand_frozen,34,10,1,0,0
cand_frozen,34,11,1,0,0
cand_frozen,34,12,1,0,0
cand_frozen,35,1,1,0,0
cand_frozen,35,2,1,0,0
cand_frozen,35,3,1,0,0
cand_frozen,35,4,1,0,0
cand_frozen,35,5,1,0,0
cand_frozen,35,6,1,0,0
cand_frozen,35,7,1,0,0
cand_frozen,35,8,1,0,0
cand_frozen,35,9,1,0,0
cand_frozen,35,10,1,0,0
cand_frozen,35,11,1,0,0
cand_frozen,35,12,1,0,0
cand_frozen,36,1,1,0,0
cand_frozen,36,2,4,3,0
cand_frozen,36,3,4,0,0
cand_frozen,36,4,4,0,0
cand_frozen,36,5,4,0,0
cand_frozen,36,6,4,0,0
cand_frozen,36,7,4,0,0
cand_frozen,36,8,4,0,0
cand_frozen,36,9,4,0,0
cand_frozen,36,10,4,0,0
cand_frozen,36,11,4,0,0
cand_frozen,36,12,4,0,0
cand_frozen,37,1,1,0,0
cand_frozen,37,2,1,0,0
cand_frozen,37,3,1,0,0
cand_frozen,37,4,1,0,0
cand_frozen,37,5,1,0,0
cand_frozen,37,6,1,0,0
cand_frozen,37,7,1,0,0
cand_frozen,37,8,1,0,0
cand_frozen,37,9,1,0,0
cand_frozen,37,10,1,0,0
cand_frozen,37,11,1,0,0
cand_frozen,37,12,1,0,0
cand_frozen,38,1,1,0,0
cand_frozen,38,2,1,0,0
cand_frozen,38,3,1,0,0
cand_frozen,38,4,1,0,0
cand_frozen,38,5,1,0,0
cand_frozen,38,6,1,0,0
cand_frozen,38,7,1,0,0
cand_frozen,38,8,1,0,0
cand_frozen,38,9,1,0,0
cand_frozen,38,10,1,0,0
cand_frozen,38,11,1,0,0
cand_frozen,38,12,1,0,0
cand_frozen,39,1,1,0,0
cand_frozen,39,2,4,3,0
cand_frozen,39,3,4,0,0
cand_frozen,39,4,4,0,0
cand_frozen,39,5,4,0,0
cand_frozen,39,6,4,0,0
cand_frozen,39,7,4,0,0
cand_frozen,39,8,4,0,0
cand_frozen,39,9,4,0,0
cand_frozen,39,10,4,0,0
cand_frozen,39,11,4,0,0
cand_frozen,39,12,4,0,0
cand_frozen,40,1,1,0,0
cand_frozen,40,2,1,0,0
cand_frozen,40,3,1,0,0
cand_frozen,40,4,1,0,0
cand_frozen,40,5,1,0,0
cand_frozen,40,6,1,0,0
cand_frozen,40,7,1,0,0
cand_frozen,40,8,1,0,0
cand_frozen,40,9,1,0,0
cand_frozen,40,10,1,0,0
cand_frozen,40,11,1,0,0
cand_frozen,40,12,1,0,0
cand_frozen,41,1,1,0,0
cand_frozen,41,2,1,0,0
cand_frozen,41,3,1,0,0
cand_frozen,41,4,1,0,0
cand_frozen,41,5,1,0,0
cand_frozen,41,6,1,0,0
cand_frozen,41,7,1,0,0
cand_frozen,41,8,1,0,0
cand_frozen,41,9,1,0,0
cand_frozen,41,10,1,0,0
cand_frozen,41,11,1,0,0
cand_frozen,41,12,1,0,0
cand_frozen,42,1,1,0,0
cand_frozen,42,2,4,3,0
cand_frozen,42,3,4,0,0
cand_frozen,42,4,4,0,0
cand_frozen,42,5,4,0,0
cand_frozen,42,6,4,0,0
cand_frozen,42,7,4,0,0
cand_frozen,42,8,4,0,0
cand_frozen,42,9,4,0,0
