run,island,frame,N,captures,escapes
part,4,180,29,0,0
part,4,181,29,0,0
part,4,182,29,0,0
part,4,183,29,0,0
part,4,184,29,0,0
part,4,185,29,0,0
part,4,186,29,0,0
part,4,187,29,0,0
part,4,188,29,0,0
part,4,189,29,0,0
part,4,190,29,0,0
part,4,191,29,0,0
part,4,192,29,0,0
part,4,193,29,0,0
part,4,194,29,0,0
part,4,195,29,0,0
part,4,196,29,0,0
part,4,197,29,0,0
part,4,198,29,0,0
part,4,199,29,0,0
part,5,0,32,0,0
part,5,1,32,0,0
part,5,2,32,0,0
part,5,3,32,0,0
part,5,4,32,0,0
part,5,5,32,0,0
part,5,6,32,0,0
part,5,7,32,0,0
part,5,8,32,0,0
part,5,9,32,0,0
part,5,10,32,0,0
part,5,11,32,0,0
part,5,12,32,0,0
part,5,13,32,0,0
part,5,14,32,0,0
part,5,15,32,0,0
part,5,16,32,0,0
part,5,17,32,0,0
part,5,18,32,0,0
part,5,19,32,0,0
part,5,20,32,0,0
part,5,21,32,0,0
part,5,22,32,0,0
part,5,23,32,0,0
part,5,24,32,0,0
part,5,25,32,0,0
part,5,26,32,0,0
part,5,27,32,0,0
part,5,28,32,0,0
part,5,29,32,0,0
part,5,30,32,0,0
part,5,31,32,0,0
part,5,32,32,0,0
part,5,33,32,0,0
part,5,34,32,0,0
part,5,35,32,0,0
part,5,36,32,0,0
part,5,37,32,0,0
part,5,38,32,0,0
part,5,39,32,0,0
part,5,40,32,0,0
part,5,41,32,0,0
part,5,42,32,0,0
part,5,43,32,0,0
part,5,44,32,0,0
part,5,45,32,0,0
part,5,46,32,0,0
part,5,47,32,0,0
part,5,48,32,0,0
part,5,49,32,0,0
part,5,50,32,0,0
part,5,51,32,0,0
part,5,52,32,0,0
part,5,53,32,0,0
part,5,54,32,0,0
part,5,55,32,0,0
part,5,56,32,0,0
part,5,57,32,0,0
part,5,58,32,0,0
part,5,59,32,0,0
part,5,60,32,0,0
part,5,61,32,0,0
part,5,62,32,0,0
part,5,63,32,0,0
part,5,64,32,0,0
part,5,65,32,0,0
part,5,66,32,0,0
part,5,67,32,0,0
part,5,68,32,0,0
part,5,69,32,0,0
part,5,70,32,0,0
part,5,71,32,0,0
part,5,72,32,0,0
part,5,73,32,0,0
part,5,74,32,0,0
part,5,75,32,0,0
part,5,76,32,0,0
part,5,77,32,0,0
part,5,78,32,0,0
part,5,79,32,0,0
part,5,80,32,0,0
part,5,81,32,0,0
part,5,82,32,0,0
part,5,83,32,0,0
part,5,84,32,0,0
part,5,85,32,0,0
part,5,86,32,0,0
part,5,87,32,0,0
part,5,88,32,0,0
part,5,89,32,0,0
part,5,90,32,0,0
part,5,91,32,0,0
part,5,92,32,0,0
part,5,93,32,0,0
part,5,94,32,0,0
part,5,95,32,0,0
part,5,96,32,0,0
part,5,97,32,0,0
part,5,98,32,0,0
part,5,99,32,0,0
part,5,100,32,0,0
part,5,101,32,0,0
part,5,102,32,0,0
part,5,103,32,0,0
part,5,104,32,0,0
part,5,105,32,0,0
part,5,106,32,0,0
part,5,107,32,0,0
part,5,108,32,0,0
part,5,109,32,0,0
part,5,110,32,0,0
part,5,111,32,0,0
part,5,112,32,0,0
part,5,113,32,0,0
part,5,114,32,0,0
part,5,115,32,0,0
part,5,116,32,0,0
part,5,117,32,0,0
part,5,118,32,0,0
part,5,119,32,0,0
part,5,120,32,0,0
part,5,121,32,0,0
part,5,122,32,0,0
part,5,123,32,0,0
part,5,124,32,0,0
part,5,125,32,0,0
part,5,126,32,0,0
part,5,127,32,0,0
part,5,128,32,0,0
part,5,129,32,0,0
part,5,130,32,0,0
part,5,131,32,0,0
part,5,132,32,0,0
part,5,133,32,0,0
part,5,134,32,0,0
part,5,135,32,0,0
part,5,136,32,0,0
part,5,137,32,0,0
part,5,138,32,0,0
part,5,139,32,0,0
part,5,140,32,0,0
part,5,141,32,0,0
part,5,142,32,0,0
part,5,143,32,0,0
part,5,144,32,0,0
part,5,145,32,0,0
part,5,146,32,0,0
part,5,147,32,0,0
part,5,148,32,0,0
part,5,149,32,0,0
part,5,150,32,0,0
part,5,151,32,0,0
part,5,152,32,0,0
part,5,153,32,0,0
part,5,154,32,0,0
part,5,155,32,0,0
part,5,156,32,0,0
part,5,157,32,0,0
part,5,158,32,0,0
part,5,159,32,0,0
part,5,160,32,0,0
