run,island,frame,N,captures,escapes
candADDR_L9,27,15,4,0,0
candADDR_L9,27,16,4,0,0
candADDR_L9,27,17,4,0,0
candADDR_L9,27,18,4,0,0
candADDR_L9,27,19,4,0,0
candADDR_L9,27,20,4,0,0
candADDR_L9,28,1,1,0,0
candADDR_L9,28,2,1,0,0
candADDR_L9,28,3,1,0,0
candADDR_L9,28,4,1,0,0
candADDR_L9,28,5,1,0,0
candADDR_L9,28,6,1,0,0
candADDR_L9,28,7,1,0,0
candADDR_L9,28,8,1,0,0
candADDR_L9,28,9,1,0,0
candADDR_L9,28,10,1,0,0
candADDR_L9,28,11,1,0,0
candADDR_L9,28,12,1,0,0
candADDR_L9,28,13,1,0,0
candADDR_L9,28,14,1,0,0
candADDR_L9,28,15,1,0,0
candADDR_L9,28,16,1,0,0
candADDR_L9,28,17,1,0,0
candADDR_L9,28,18,1,0,0
candADDR_L9,28,19,1,0,0
candADDR_L9,28,20,1,0,0
candADDR_L9,29,1,1,0,0
candADDR_L9,29,2,1,0,0
candADDR_L9,29,3,1,0,0
candADDR_L9,29,4,1,0,0
candADDR_L9,29,5,1,0,0
candADDR_L9,29,6,1,0,0
candADDR_L9,29,7,1,0,0
candADDR_L9,29,8,1,0,0
candADDR_L9,29,9,1,0,0
candADDR_L9,29,10,1,0,0
candADDR_L9,29,11,1,0,0
candADDR_L9,29,12,1,0,0
candADDR_L9,29,13,1,0,0
candADDR_L9,29,14,1,0,0
candADDR_L9,29,15,1,0,0
candADDR_L9,29,16,1,0,0
candADDR_L9,29,17,1,0,0
candADDR_L9,29,18,1,0,0
candADDR_L9,29,19,1,0,0
candADDR_L9,29,20,1,0,0
candADDR_L9,30,1,1,0,0
candADDR_L9,30,2,4,3,0
candADDR_L9,30,3,4,0,0
candADDR_L9,30,4,4,0,0
candADDR_L9,30,5,4,0,0
candADDR_L9,30,6,4,0,0
candADDR_L9,30,7,4,0,0
candADDR_L9,30,8,4,0,0
candADDR_L9,30,9,4,0,0
candADDR_L9,30,10,4,0,0
candADDR_L9,30,11,4,0,0
candADDR_L9,30,12,4,0,0
candADDR_L9,30,13,4,0,0
candADDR_L9,30,14,4,0,0
candADDR_L9,30,15,4,0,0
candADDR_L9,30,16,4,0,0
candADDR_L9,30,17,4,0,0
candADDR_L9,30,18,4,0,0
candADDR_L9,30,19,4,0,0
candADDR_L9,30,20,4,0,0
candADDR_L9,31,1,1,0,0
candADDR_L9,31,2,1,0,0
candADDR_L9,31,3,1,0,0
candADDR_L9,31,4,1,0,0
candADDR_L9,31,5,1,0,0
candADDR_L9,31,6,1,0,0
candADDR_L9,31,7,1,0,0
candADDR_L9,31,8,1,0,0
